Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NumMissVals,LogSalePrice,NeighborhoodCountQuartiles,NeighborhoodQuality
214,20,RL,43.0,13568,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,ALQ,716.0,Unf,0.0,274,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1996.0,Unf,2,576,TA,TA,Y,224,0,0,0,0,0,0,7,2006,WD,Normal,156000,5,11.957611286231675,Q4,Q3
215,60,RL,,10900,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,Bad/Typical,TA,CBlock,Good,TA,No,GLQ,378.0,Unf,0.0,311,689,GasA,Ex,Y,SBrkr,689,703,0,1392,0,0,1,1,3,1,Bad/Typical,6,Typ,0,Attchd,1977.0,Fin,1,299,TA,TA,Y,0,36,0,0,0,0,450,3,2010,WD,Normal,161750,4,11.993807212363148,Q4,Q3
216,20,RL,72.0,10011,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,Bad/Typical,TA,CBlock,Neutral,TA,No,BLQ,360.0,Unf,0.0,710,1070,GasA,TA,Y,SBrkr,1236,0,0,1236,0,1,1,0,2,1,Good/Excellent,6,Min1,1,Attchd,1957.0,Unf,1,447,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,134450,3,11.80894766169701,Q4,Q2
217,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Good/Excellent,TA,PConc,Good,TA,Mn,GLQ,946.0,Unf,0.0,490,1436,GasA,Ex,Y,SBrkr,1436,0,0,1436,1,0,2,0,3,1,Good/Excellent,8,Typ,0,Attchd,2004.0,Unf,2,484,TA,TA,Y,139,98,0,0,0,0,0,4,2008,WD,Normal,210000,5,12.254862809699606,Q4,Q3
218,70,Other,57.0,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Bad,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,686,686,GasA,Fa,N,SBrkr,810,518,0,1328,0,0,1,0,3,1,Bad/Typical,8,Typ,0,Detchd,1940.0,Unf,1,210,TA,TA,Y,0,172,60,0,0,0,0,9,2006,WD,Family,107000,4,11.580584113444043,Q3,Q1
219,50,RL,,15660,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Average,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Good/Excellent,Gd,CBlock,Neutral,TA,No,BLQ,341.0,Unf,0.0,457,798,GasA,Ex,Y,SBrkr,1137,817,0,1954,0,1,1,1,3,1,Good/Excellent,8,Typ,2,Attchd,1939.0,Unf,2,431,TA,TA,Y,0,119,150,0,0,0,0,5,2008,WD,Normal,311500,5,12.649154617209645,Q2,Q3
220,120,RL,43.0,3010,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Average,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,16.0,Unf,0.0,1232,1248,GasA,Ex,Y,SBrkr,1248,0,0,1248,0,0,2,0,2,1,Good/Excellent,5,Typ,0,Attchd,2005.0,Fin,2,438,TA,TA,Y,108,0,0,0,0,0,0,3,2006,New,Partial,167240,5,12.0271851854705,Q1,Q3
221,20,RL,73.0,8990,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,Mn,Unf,0.0,Unf,0.0,1498,1498,GasA,Ex,Y,SBrkr,1498,0,0,1498,0,0,2,0,2,1,Good/Excellent,5,Typ,0,Attchd,2006.0,RFn,2,675,TA,TA,Y,351,33,0,0,0,0,0,4,2006,New,Partial,204900,5,12.230277334226992,Q4,Q3
222,60,RL,,8068,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1010,1010,GasA,Ex,Y,SBrkr,1010,1257,0,2267,0,0,2,1,4,1,Good/Excellent,8,Typ,1,BuiltIn,2002.0,RFn,2,390,TA,TA,Y,120,46,0,0,0,0,0,12,2009,ConLI,Normal,200000,5,12.206072645530174,Q3,Q3
223,60,RL,85.0,11475,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Average,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,CBlock,Good,TA,No,ALQ,550.0,Unf,0.0,163,713,GasA,TA,Y,SBrkr,811,741,0,1552,1,0,2,1,3,1,Bad/Typical,6,Typ,1,Attchd,1975.0,RFn,2,434,TA,TA,Y,209,208,0,0,0,0,0,2,2006,WD,Normal,179900,3,12.100156419938624,Q2,Q3
224,20,RL,70.0,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Bad,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,524.0,LwQ,180.0,160,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1989.0,Unf,2,576,TA,TA,Y,216,0,0,0,0,0,0,3,2009,WD,Abnorml,97000,5,11.48246625748552,Q4,Q2
225,20,RL,103.0,13472,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Superb,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Good/Excellent,TA,PConc,Good,TA,Gd,GLQ,56.0,Unf,0.0,2336,2392,GasA,Ex,Y,SBrkr,2392,0,0,2392,0,0,2,0,3,1,Good/Excellent,8,Typ,1,Attchd,2003.0,Fin,3,968,TA,TA,Y,248,105,0,0,0,0,0,6,2009,WD,Normal,386250,4,12.864240107194092,Q2,Q4
226,160,Other,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Average,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,Bad/Typical,6,Typ,0,Detchd,1991.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,5,2009,COD,Abnorml,112000,5,11.626254150277232,Q1,Q1
227,60,RL,82.0,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Average,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,565.0,Unf,0.0,638,1203,GasA,Ex,Y,SBrkr,1214,1306,0,2520,0,0,2,1,4,1,Good/Excellent,9,Typ,1,Attchd,1995.0,RFn,3,721,TA,TA,Y,224,114,0,0,0,0,0,6,2007,WD,Abnorml,290000,4,12.577636201962656,Q1,Q4
228,160,Other,21.0,1869,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Average,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,321.0,Unf,0.0,162,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Bad/Typical,5,Typ,0,Detchd,1987.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,106000,5,11.571194373094205,Q1,Q1
229,20,RL,70.0,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Average,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,842.0,Unf,0.0,70,912,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,3,1,Bad/Typical,5,Typ,1,Detchd,1974.0,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,125000,3,11.736069016284437,Q2,Q1
230,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Average,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,16.0,Unf,0.0,1357,1373,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Good/Excellent,7,Typ,1,Attchd,2005.0,Fin,2,430,TA,TA,Y,143,20,0,0,0,0,0,5,2009,WD,Normal,192500,4,12.167851432709975,Q1,Q3
231,20,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,1194,1194,GasA,TA,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,120,0,0,0,0,4,2010,WD,Normal,148000,5,11.904967552746252,Q4,Q2
232,60,RL,174.0,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Superb,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,689.0,Unf,0.0,773,1462,GasA,Ex,Y,SBrkr,1490,1304,0,2794,1,0,2,1,4,1,Good/Excellent,9,Typ,1,Attchd,1995.0,Fin,3,810,TA,TA,Y,0,146,202,0,0,0,0,7,2009,WD,Normal,403000,4,12.90669184092882,Q1,Q4
233,160,Other,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Average,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,483,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Bad/Typical,5,Typ,1,Attchd,1972.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,94500,4,11.456355113481834,Q1,Q1
234,20,RL,75.0,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,Gd,Av,LwQ,182.0,ALQ,712.0,0,894,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1976.0,Unf,1,308,TA,TA,Y,365,0,0,0,0,0,0,2,2010,WD,Normal,128200,4,11.761346823468706,Q4,Q3
235,60,RL,,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Good/Excellent,TA,PConc,Good,TA,No,GLQ,625.0,Unf,0.0,235,860,GasA,Ex,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,Good/Excellent,8,Typ,2,BuiltIn,2002.0,Fin,2,440,TA,TA,Y,288,48,0,0,0,0,0,5,2010,WD,Normal,216500,7,12.285345826424681,Q3,Q3
236,160,Other,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Average,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,358.0,Unf,0.0,125,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Bad/Typical,5,Typ,0,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,89500,5,11.401993904262946,Q1,Q1
237,20,RL,65.0,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,24.0,Unf,0.0,1390,1414,GasA,Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,3,1,Good/Excellent,6,Typ,0,Attchd,2004.0,RFn,2,494,TA,TA,Y,132,105,0,0,0,0,0,5,2010,WD,Normal,185500,5,12.130810161029627,Q4,Q3
238,60,RL,,9453,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,Average,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,BLQ,402.0,Unf,0.0,594,996,GasA,Ex,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,1993.0,RFn,2,457,TA,TA,Y,370,70,0,238,0,0,0,2,2010,WD,Normal,194500,6,12.178187442040638,Q2,Q2
239,20,RL,93.0,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Superb,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Good/Excellent,7,Typ,0,Attchd,2007.0,Fin,3,818,TA,TA,Y,168,228,0,0,0,0,0,12,2007,New,Partial,318000,5,12.669806661762314,Q2,Q4
240,50,RL,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Average,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,Fa,No,LwQ,94.0,Unf,0.0,641,735,GasA,TA,Y,FuseA,798,689,0,1487,0,0,1,1,3,1,Bad/Typical,7,Typ,1,Detchd,1949.0,Unf,1,220,TA,TA,Y,0,140,0,0,0,0,0,4,2010,WD,Normal,113000,3,11.635143097694478,Q3,Q1
241,20,Other,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Superb,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,1078.0,Unf,0.0,488,1566,GasA,Ex,Y,SBrkr,1566,0,0,1566,1,0,2,0,3,1,Good/Excellent,7,Typ,0,Attchd,2008.0,RFn,2,750,TA,TA,Y,144,168,0,0,0,0,0,4,2010,WD,Normal,262500,5,12.478006361013815,Q3,Q4
242,30,Other,40.0,3880,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Average,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,ALQ,329.0,Unf,0.0,357,686,GasA,Gd,Y,SBrkr,866,0,0,866,0,0,1,0,2,1,Good/Excellent,4,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,Y,58,42,0,0,0,0,0,8,2007,WD,Normal,110500,10,11.612770799939945,Q3,Q1
243,50,Other,63.0,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Average,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,540,540,GasA,Gd,N,FuseA,889,551,0,1440,0,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1940.0,Unf,1,352,Fa,TA,Y,0,0,77,0,0,0,0,4,2006,WD,Normal,79000,5,11.27720313144916,Q3,Q1
244,160,RL,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,Average,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,Bad/Typical,TA,CBlock,Good,TA,No,Unf,0.0,Unf,0.0,626,626,GasA,TA,Y,SBrkr,626,591,0,1217,0,0,1,1,3,1,Bad/Typical,6,Typ,1,Attchd,1980.0,RFn,1,288,TA,TA,Y,0,28,0,0,0,0,0,4,2009,WD,Normal,120000,4,11.695247021764184,Q2,Q2
245,60,RL,,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Average,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,695.0,Unf,0.0,253,948,GasA,Ex,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,Good/Excellent,8,Typ,2,Attchd,1994.0,RFn,2,463,TA,TA,Y,0,130,0,0,0,0,0,5,2010,WD,Normal,205000,5,12.230765258120545,Q2,Q2
246,20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Average,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,Bad/Typical,TA,CBlock,Good,TA,Av,GLQ,929.0,Unf,0.0,916,1845,GasA,Gd,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,Bad/Typical,6,Typ,1,Attchd,1988.0,Fin,2,604,TA,TA,Y,197,39,0,0,0,0,0,6,2006,WD,Normal,241500,4,12.394624752074764,Q2,Q3
247,190,Other,69.0,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Average,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Bad/Typical,Fa,Stone,Bad,TA,No,Unf,0.0,Unf,0.0,1020,1020,GasA,Gd,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,Bad/Typical,9,Typ,0,Detchd,1910.0,Unf,1,440,Po,Po,Y,0,60,112,0,0,0,0,4,2006,WD,Normal,137000,4,11.827736204810263,Q3,Q1
248,20,RL,75.0,11310,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,1367,1367,GasA,Ex,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,Bad/Typical,5,Typ,1,Attchd,1954.0,Unf,2,451,TA,TA,Y,0,30,0,0,0,0,0,6,2006,WD,Normal,140000,4,11.84939770159144,Q4,Q2
249,60,RL,72.0,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,840,840,GasA,Ex,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,Good/Excellent,8,Typ,0,Attchd,2003.0,RFn,2,500,TA,TA,Y,144,68,0,0,0,0,0,9,2007,WD,Normal,180000,5,12.100712129872347,Q4,Q3
250,50,RL,,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,Average,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Good/Excellent,TA,CBlock,Good,TA,Gd,Rec,697.0,Unf,0.0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Good/Excellent,7,Typ,2,Attchd,1958.0,Fin,2,389,TA,TA,Y,0,98,0,0,0,0,500,6,2007,WD,Normal,277000,4,12.531772785169476,Q1,Q3
251,30,RL,55.0,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Bad,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Bad/Typical,Po,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,728,728,GasA,Ex,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,Bad/Typical,6,Mod,0,No Garage,,No Garage,0,0,No Garage,No Garage,Y,263,0,0,0,0,0,450,5,2010,WD,Normal,76500,8,11.245046019814627,Q2,Q1
252,120,Other,44.0,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Superb,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Good/Excellent,TA,PConc,Good,TA,Gd,GLQ,1573.0,Unf,0.0,0,1573,GasA,Ex,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Good/Excellent,5,Typ,1,Attchd,2006.0,Fin,2,538,TA,TA,Y,123,0,0,0,153,0,0,12,2007,WD,Family,235000,4,12.367340793126296,Q2,Q3
253,60,RL,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Average,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,798,798,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Good/Excellent,6,Typ,0,Attchd,2004.0,RFn,2,520,TA,TA,Y,138,45,0,0,0,0,0,12,2008,WD,Normal,173000,5,12.061046873479915,Q2,Q2
254,80,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Average,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,Bad/Typical,TA,CBlock,Good,TA,Gd,LwQ,270.0,ALQ,580.0,452,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,1,2,0,3,1,Good/Excellent,7,Min1,0,Attchd,1964.0,RFn,1,309,TA,TA,Y,333,0,0,0,0,0,0,10,2007,CWD,Normal,158000,4,11.970350312009105,Q4,Q2
255,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,Rec,922.0,Unf,0.0,392,1314,GasA,TA,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1957.0,RFn,1,294,TA,TA,Y,250,0,0,0,0,0,0,6,2010,WD,Normal,145000,5,11.884489021402711,Q4,Q2
256,60,RL,66.0,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,975,975,GasA,Ex,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,Good/Excellent,8,Typ,1,BuiltIn,1999.0,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,230000,4,12.345834587905333,Q3,Q3
257,60,Other,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Rec,503.0,Unf,0.0,361,864,GasA,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,2003.0,RFn,2,673,TA,TA,Y,216,56,0,0,0,0,0,5,2008,WD,Normal,207500,5,12.24288661865289,Q3,Q4
258,20,RL,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,1334.0,Unf,0.0,270,1604,GasA,Ex,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,Good/Excellent,8,Typ,1,Attchd,2006.0,RFn,2,660,TA,TA,Y,123,110,0,0,0,0,0,3,2009,WD,Abnorml,220000,4,12.301382825334498,Q4,Q3
259,60,RL,80.0,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,361.0,Unf,0.0,602,963,GasA,Ex,Y,SBrkr,963,829,0,1792,0,0,2,1,3,1,Good/Excellent,7,Typ,1,Attchd,2001.0,RFn,2,564,TA,TA,Y,0,96,0,245,0,0,0,5,2008,WD,Normal,231500,4,12.352335152508426,Q4,Q3
260,20,Other,70.0,12702,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Average,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,Bad/Typical,TA,PConc,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,Gd,Y,FuseA,882,0,0,882,0,0,1,0,2,1,Bad/Typical,4,Typ,0,Detchd,1956.0,Unf,1,308,TA,TA,Y,0,45,0,0,0,0,0,12,2008,WD,Normal,97000,10,11.48246625748552,Q3,Q1
261,80,RL,120.0,19296,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,Average,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,Bad/Typical,TA,CBlock,Neutral,TA,Gd,Rec,672.0,ALQ,690.0,0,1362,GasA,TA,Y,SBrkr,1382,0,0,1382,1,0,1,0,3,1,Bad/Typical,6,Typ,1,Attchd,1991.0,Unf,2,884,TA,TA,Y,0,0,252,0,0,0,0,5,2009,WD,Normal,176000,3,12.078239274020289,Q4,Q2
